,dropoff_location_id,dropoff_latitude,dropoff_longitude
59850,59850,40.72436142,-73.9787674
59851,59851,40.77414322,-73.87304688
59852,59852,40.7514801,-73.98773956
59853,59853,40.7572403,-73.97424316
59854,59854,40.80329895,-73.96755219
59855,59855,40.77497864,-73.96310425
59856,59856,40.75957108,-73.96589661
59857,59857,40.8086319,-73.9633255
59858,59858,40.75199127,-73.97989655
59859,59859,40.76151657,-74.00184631
59860,59860,40.80595779,-73.95069122
59861,59861,40.76182175,-73.96851349
59862,59862,40.76350021,-73.95909119
59863,59863,40.75098038,-74.00563049
59864,59864,40.74954224,-73.9943924
59865,59865,40.74286652,-73.97405243
59866,59866,40.76890945,-73.96443939
59867,59867,40.75922012,-73.97241974
59868,59868,0.0,0.0
59869,59869,40.72365189,-73.99630737
59870,59870,40.77025223,-73.86468506
59871,59871,40.76486969,-73.98084259
59872,59872,40.76568222,-73.97607422
59873,59873,40.7492485,-73.97549438
59874,59874,40.76156616,-73.96651459
59875,59875,40.74227524,-73.99899292
59876,59876,40.78003693,-73.9482193
59877,59877,40.77737427,-73.98223114
59878,59878,40.75016022,-73.9834137
59879,59879,40.84024048,-73.9431076
59880,59880,40.75925064,-73.98556519
59881,59881,40.741539,-73.98923492
59882,59882,40.76065063,-73.96105957
59883,59883,40.75051117,-73.96864319
59884,59884,40.77068329,-73.92019653
59885,59885,40.76557159,-73.97927094
59886,59886,40.79190063,-73.96463776
59887,59887,40.7687912,-73.95025635
59888,59888,40.77238083,-73.96725464
59889,59889,40.75399017,-73.97444153
59890,59890,40.75374222,-73.97740173
59891,59891,40.76360321,-73.96722412
59892,59892,40.72539902,-74.00013733
59893,59893,40.7621994,-73.97049713
59894,59894,40.73794174,-73.98809814
59895,59895,40.73543167,-73.99369812
59896,59896,40.76648712,-73.99425507
59897,59897,40.77423859,-73.8711319
59898,59898,40.75451279,-73.98567963
59899,59899,40.76623154,-73.96781921
59900,59900,40.74263763,-73.9847641
59901,59901,40.76851654,-73.86195374
59902,59902,40.75030136,-73.99128723
59903,59903,40.79497147,-73.97228241
59904,59904,40.75426865,-73.9957962
59905,59905,40.76708984,-73.98277283
59906,59906,40.78808594,-73.95355225
59907,59907,40.74047089,-73.98430634
59908,59908,40.75215149,-73.96761322
59909,59909,40.73022079,-74.00824738
59910,59910,40.81029892,-73.9614563
59911,59911,40.77162933,-73.96334076
59912,59912,40.78493881,-73.94956207
59913,59913,40.75270844,-73.9731369
59914,59914,40.77119064,-73.95944214
59915,59915,40.7593689,-73.9859314
59916,59916,40.75059128,-73.98126221
59917,59917,40.74898911,-73.99572754
59918,59918,40.74840164,-73.98471832
59919,59919,40.78128815,-73.95188904
59920,59920,40.75164032,-73.98644257
59921,59921,40.7855835,-73.96999359
59922,59922,40.72798157,-73.99095154
59923,59923,40.76895142,-73.9813385
59924,59924,40.77701187,-73.95738983
59925,59925,0.0,0.0
59926,59926,40.80477142,-73.93904114
59927,59927,40.76248169,-73.97032928
59928,59928,40.78841019,-73.97634888
59929,59929,40.78096771,-73.95694733
59930,59930,40.76925659,-73.95918274
59931,59931,40.74901199,-73.99212646
59932,59932,40.75666046,-73.96716309
59933,59933,40.8087616,-73.94831848
59934,59934,40.77109909,-73.97981262
59935,59935,40.77381134,-73.98010254
59936,59936,40.65175629,-73.98074341
59937,59937,40.76184082,-73.97091675
59938,59938,40.77702713,-73.9536438
59939,59939,40.75014114,-73.97934723
59940,59940,40.75084305,-73.97846985
59941,59941,40.74637604,-73.98931122
59942,59942,40.76678085,-73.97141266
59943,59943,40.79359055,-73.94934845
59944,59944,40.73628616,-73.99411011
59945,59945,40.72735596,-74.00556946
59946,59946,40.75490952,-73.97032928
59947,59947,40.77679062,-73.95552826
59948,59948,40.70443344,-74.0093689
59949,59949,40.75868988,-73.97281647
59950,59950,40.74704742,-73.99721527
59951,59951,40.87272644,-73.91264343
59952,59952,40.8400116,-73.94551086
59953,59953,40.74746323,-73.99402618
59954,59954,40.74037933,-73.99484253
59955,59955,40.77639389,-73.94408417
59956,59956,40.73412323,-73.98140717
59957,59957,40.75040817,-73.9912262
59958,59958,40.77960968,-73.95572662
59959,59959,40.71438599,-74.0062561
59960,59960,40.75323868,-73.97312164
59961,59961,40.73382187,-73.99228668
59962,59962,40.79137039,-73.96871185
59963,59963,40.73305511,-74.00413513
59964,59964,40.70288086,-74.01242065
59965,59965,40.75450134,-73.98339844
59966,59966,40.72969055,-74.00901031
59967,59967,40.76561356,-73.96457672
59968,59968,40.72204208,-74.00585175
59969,59969,40.7518692,-73.97837067
59970,59970,40.76174164,-73.92469788
59971,59971,40.73796844,-74.00640106
59972,59972,40.75844955,-73.96591187
59973,59973,40.76443863,-73.97664642
59974,59974,40.7608757,-73.96702576
59975,59975,40.73585129,-73.97994995
59976,59976,40.75439072,-73.97212982
59977,59977,40.72726059,-73.98630524
59978,59978,40.75741959,-73.97827148
59979,59979,40.76428986,-73.97309113
59980,59980,40.76686096,-73.98123932
59981,59981,40.75284958,-73.99292755
59982,59982,40.78032684,-73.9754715
59983,59983,40.76316833,-73.96247101
59984,59984,40.74113846,-73.97863007
59985,59985,40.76498032,-73.97480774
59986,59986,40.83958054,-73.94145966
59987,59987,40.75305939,-73.97750854
59988,59988,40.74010086,-74.00341034
59989,59989,40.74121094,-73.98553467
59990,59990,40.64331055,-73.78993225
59991,59991,40.78732681,-73.96781921
59992,59992,40.72592926,-74.00083923
59993,59993,40.7664566,-73.97833252
59994,59994,40.73966599,-73.98500824
59995,59995,40.7844162,-73.97131348
59996,59996,0.0,0.0
59997,59997,40.73308182,-73.99047852
59998,59998,40.76498032,-73.97860718
59999,59999,40.78717041,-73.9778595
60000,60000,40.75172043,-73.97624969
60001,60001,40.75538635,-73.97711182
60002,60002,40.75154877,-73.98636627
60003,60003,40.79561615,-73.97185516
60004,60004,40.76070023,-73.97955322
60005,60005,40.72591019,-74.00940704
60006,60006,40.74108124,-74.00313568
60007,60007,40.71108246,-74.01603699
60008,60008,40.74573135,-73.99138641
60009,60009,40.7676239,-73.95592499
60010,60010,40.77561188,-73.95030975
60011,60011,40.75372696,-73.98705292
60012,60012,40.7195816,-74.00441742
60013,60013,40.69155884,-73.98433685
60014,60014,40.68386078,-73.97740173
60015,60015,40.7686882,-73.86231232
60016,60016,40.77178574,-73.98236847
60017,60017,40.7562561,-73.9822998
60018,60018,40.75268936,-73.97794342
60019,60019,40.76311111,-73.96977997
60020,60020,40.75928879,-73.97241974
60021,60021,40.71080017,-74.00733948
60022,60022,40.75567245,-73.98517609
60023,60023,40.77296829,-73.96457672
60024,60024,40.75818634,-73.96599579
60025,60025,40.76702881,-73.98773956
60026,60026,40.7805481,-73.95007324
60027,60027,40.7829628,-73.95198822
60028,60028,40.78083801,-73.98139954
60029,60029,40.76292038,-73.96022797
60030,60030,40.76073074,-73.98368835
60031,60031,40.78052902,-73.95272827
60032,60032,40.76602173,-73.95332336
60033,60033,40.74681091,-73.98564148
60034,60034,40.71384811,-74.00668335
60035,60035,40.75095367,-73.9842453
60036,60036,40.78430176,-73.97371674
60037,60037,40.65285873,-73.9595108
60038,60038,40.77331161,-73.98549652
60039,60039,40.78092957,-73.9726181
60040,60040,40.76319885,-73.97823334
60041,60041,40.80990601,-73.96018982
60042,60042,40.75410843,-73.98462677
60043,60043,40.75881958,-73.97618866
60044,60044,40.72060776,-73.99266815
60045,60045,40.75165939,-73.9765625
60046,60046,40.73868179,-73.99172974
60047,60047,40.73994446,-73.99127197
60048,60048,40.75790024,-73.98506927
60049,60049,40.75756073,-73.97814178
60050,60050,40.74990845,-73.98773193
60051,60051,40.75661087,-73.98316956
60052,60052,40.73431778,-73.97827911
60053,60053,40.76004028,-73.99884796
60054,60054,40.79109573,-73.95343781
60055,60055,40.76154327,-73.9737854
60056,60056,0.0,0.0
60057,60057,40.70197678,-73.98971558
60058,60058,40.64622879,-73.78069305
60059,60059,40.71017456,-73.95835876
60060,60060,40.76552582,-73.9701004
60061,60061,40.75899887,-73.98835754
60062,60062,40.71069717,-74.00388336
60063,60063,40.75045395,-73.97327423
60064,60064,40.75950623,-73.97567749
60065,60065,40.77807999,-73.95823669
60066,60066,40.7455101,-73.9890213
60067,60067,40.78319931,-73.97470856
60068,60068,40.76247025,-73.98273468
60069,60069,40.74113846,-73.99455261
60070,60070,40.76887512,-73.8635025
60071,60071,40.75243759,-73.98409271
60072,60072,40.73738861,-73.98409271
60073,60073,40.74492264,-73.99130249
60074,60074,40.76517487,-73.96829224
60075,60075,40.75917053,-74.00376129
60076,60076,40.76711273,-73.97917938
60077,60077,40.77959824,-73.957901
60078,60078,40.74832916,-73.97843933
60079,60079,40.7665062,-73.98225403
60080,60080,40.73162079,-74.00323486
60081,60081,40.78855515,-73.9709549
60082,60082,40.7202301,-73.95510864
60083,60083,40.78306961,-73.95319366
60084,60084,40.71524811,-73.75502014
60085,60085,40.7626152,-73.97189331
60086,60086,40.79751587,-73.97162628
60087,60087,40.75851059,-73.97664642
60088,60088,40.7599411,-73.95973969
60089,60089,40.71388626,-74.01381683
60090,60090,40.78057098,-73.97648621
60091,60091,40.72572327,-73.99732971
60092,60092,40.7412262,-73.99396515
60093,60093,40.74729156,-73.99337769
60094,60094,40.64516068,-73.78036499
60095,60095,40.72282028,-73.99817657
60096,60096,40.77614975,-73.96421814
60097,60097,40.75909042,-73.98248291
60098,60098,40.73448181,-73.98963165
60099,60099,40.76052856,-73.98732758
60100,60100,40.79065323,-73.9475708
60101,60101,40.75015259,-73.98588562
60102,60102,40.76580048,-73.96874237
60103,60103,40.75667953,-73.97270203
60104,60104,40.82972336,-73.8266449
60105,60105,40.70417404,-74.0116806
60106,60106,40.76337814,-73.9821701
60107,60107,40.76219559,-73.96421814
60108,60108,40.72777939,-74.00734711
60109,60109,40.75373077,-73.9924469
60110,60110,40.74898911,-73.98838043
60111,60111,40.73423386,-73.99299622
60112,60112,40.73871994,-74.0032196
60113,60113,40.72404099,-73.99717712
60114,60114,40.71384048,-74.00669861
60115,60115,40.77317047,-73.88543701
60116,60116,40.71483994,-74.01384735
60117,60117,40.71621323,-74.00455475
60118,60118,40.72266769,-74.00887299
60119,60119,40.78429413,-73.98104095
60120,60120,40.75495148,-73.99992371
60121,60121,40.76860046,-73.97150421
60122,60122,40.68787003,-73.98095703
60123,60123,40.7991066,-73.96866608
60124,60124,40.759758,-73.98426819
60125,60125,40.76107788,-73.97702026
60126,60126,40.78887177,-73.95307159
60127,60127,40.76443481,-73.98711395
60128,60128,40.75381851,-73.98072052
60129,60129,40.75777054,-73.98188019
60130,60130,40.7294426,-73.9917984
60131,60131,40.77305222,-73.87031555
60132,60132,40.64317703,-73.78489685
60133,60133,40.70595551,-74.01696777
60134,60134,40.74677277,-73.98175812
60135,60135,40.77228165,-73.95874023
60136,60136,40.7420311,-73.99342346
60137,60137,40.73882675,-73.99957275
60138,60138,40.7737236,-73.96380615
60139,60139,40.75202179,-73.98377991
60140,60140,40.64292145,-73.78970337
60141,60141,40.7353363,-73.98792267
60142,60142,40.75933838,-73.98653412
60143,60143,40.75940704,-73.9792099
60144,60144,40.76560593,-73.98231506
60145,60145,40.72766113,-74.00363159
60146,60146,40.76345062,-73.95925903
60147,60147,40.76578903,-73.97068787
60148,60148,40.72565079,-73.99198151
60149,60149,40.7741394,-73.87129211
60150,60150,40.73624039,-73.98815918
60151,60151,40.74251556,-73.9539566
60152,60152,40.7303009,-73.99797821
60153,60153,40.75612259,-73.99045563
60154,60154,40.74380112,-73.99201965
60155,60155,40.76031876,-73.9730072
60156,60156,40.76525497,-73.98258209
60157,60157,40.76617813,-73.95644379
60158,60158,40.78874588,-73.9773407
60159,60159,40.75320053,-73.92808533
60160,60160,40.75067139,-73.99564362
60161,60161,40.71396637,-74.01420593
60162,60162,40.75676727,-73.98131561
60163,60163,40.77070999,-73.86530304
60164,60164,40.75027847,-73.98108673
60165,60165,40.75651932,-73.98120117
60166,60166,40.75624084,-73.93002319
60167,60167,40.75543976,-73.98542786
60168,60168,40.74052048,-73.97594452
60169,60169,40.84109879,-73.88051605
60170,60170,40.72737122,-73.99382782
60171,60171,40.76442719,-73.98699951
60172,60172,40.74631882,-73.95294952
60173,60173,40.754879,-73.98100281
60174,60174,40.76343536,-73.96734619
60175,60175,40.75614166,-73.96347809
60176,60176,40.76438141,-73.96350861
60177,60177,40.77169418,-73.96510315
60178,60178,40.7299118,-73.99195099
60179,60179,40.76607895,-73.93695831
60180,60180,40.7344017,-73.98956299
60181,60181,40.76290894,-73.98287201
60182,60182,40.77487183,-73.96130371
60183,60183,40.75477982,-73.97206879
60184,60184,40.77380753,-73.87062836
60185,60185,40.74457169,-74.00647736
60186,60186,40.76361847,-73.97858429
60187,60187,40.79291153,-73.97492981
60188,60188,40.77368164,-73.95781708
60189,60189,40.76464844,-73.92101288
60190,60190,40.79761124,-73.96862793
60191,60191,40.76631927,-73.98352814
60192,60192,40.74792862,-73.99240875
60193,60193,40.63254166,-74.03617859
60194,60194,40.71126175,-74.01495361
60195,60195,40.7832489,-73.95688629
60196,60196,40.75821304,-73.98542786
60197,60197,40.77434158,-73.96543121
60198,60198,40.76081085,-73.98004913
60199,60199,40.70466995,-74.01483917
60200,60200,0.0,0.0
60201,60201,40.74461746,-73.97132874
60202,60202,40.77936935,-73.9848938
60203,60203,40.76454163,-73.98142242
60204,60204,40.74337387,-73.98820496
60205,60205,40.7583313,-73.9688797
60206,60206,40.68488693,-73.97819519
60207,60207,40.74338913,-73.98616791
60208,60208,40.78806686,-73.97097778
60209,60209,40.74702072,-73.98352051
60210,60210,40.77642822,-73.9822464
60211,60211,40.75188828,-73.97563934
60212,60212,40.64743423,-73.78804016
60213,60213,40.73517609,-73.99762726
60214,60214,40.75667953,-73.97760773
60215,60215,40.76729202,-73.98355103
60216,60216,40.7393074,-73.98214722
60217,60217,40.77053452,-73.98538971
60218,60218,40.75376129,-73.98252106
60219,60219,40.77769852,-73.95687866
60220,60220,40.71517944,-74.01589203
60221,60221,40.74917984,-73.98680878
60222,60222,40.79743958,-73.97016144
60223,60223,40.7641716,-73.97503662
60224,60224,40.74637222,-74.00521851
60225,60225,40.7632103,-73.97818756
60226,60226,40.76377869,-73.92916107
60227,60227,40.73841095,-73.98033905
60228,60228,40.77600479,-73.91092682
60229,60229,40.75790787,-73.97766113
60230,60230,40.75067902,-74.00572205
60231,60231,40.76678848,-73.96556091
60232,60232,40.64667892,-73.80158234
60233,60233,40.76348495,-73.9592514
60234,60234,40.76786041,-73.9683609
60235,60235,40.70228577,-73.99282837
60236,60236,40.76269531,-73.95962524
60237,60237,40.75746918,-73.96981812
60238,60238,40.76615524,-73.96173096
60239,60239,40.7324295,-73.99308014
60240,60240,40.7696991,-73.96656036
60241,60241,40.81903839,-73.94445801
60242,60242,40.63750839,-73.74504089
60243,60243,40.74332809,-73.98622894
60244,60244,40.75891876,-73.97216034
60245,60245,40.77262115,-73.95848083
60246,60246,40.70222855,-74.01133728
60247,60247,40.75864029,-73.97478485
60248,60248,40.75271988,-73.98435211
60249,60249,40.75613022,-73.99047089
60250,60250,40.73735809,-73.98851776
60251,60251,40.75187683,-73.98213959
60252,60252,40.75341415,-73.97377014
60253,60253,40.81195831,-73.95153809
60254,60254,40.7806015,-73.95902252
60255,60255,40.73321915,-73.98737335
60256,60256,40.77912903,-73.96012115
60257,60257,40.76324844,-73.96750641
60258,60258,40.70381927,-74.01164246
60259,60259,40.76472855,-73.97357941
60260,60260,40.78077316,-73.95864105
60261,60261,40.75610733,-73.99056244
60262,60262,40.76101685,-73.96720123
60263,60263,40.73257065,-74.00354004
60264,60264,40.80170822,-73.9511795
60265,60265,40.77671814,-73.97683716
60266,60266,40.76599121,-73.97707367
60267,60267,40.75140381,-73.9871521
60268,60268,40.79008865,-73.97702789
60269,60269,40.73970795,-74.00019073
60270,60270,40.75935745,-73.97193909
60271,60271,40.72867584,-73.994133
60272,60272,40.76073837,-73.96485901
60273,60273,40.75894547,-73.97512817
60274,60274,40.76472855,-73.98011017
60275,60275,40.74962997,-74.00691986
60276,60276,40.76151276,-73.9828186
60277,60277,40.77049255,-73.98175049
60278,60278,40.76026154,-73.9672699
60279,60279,40.75252151,-73.97080994
60280,60280,40.75221252,-73.99079895
60281,60281,40.74639511,-73.98388672
60282,60282,40.78672028,-73.97213745
60283,60283,40.74531937,-73.9376297
60284,60284,40.75484848,-73.9879303
60285,60285,40.74071121,-73.98587799
60286,60286,40.79072952,-73.97659302
60287,60287,40.74526978,-74.00811768
60288,60288,40.74933624,-74.00305939
60289,60289,40.73907089,-73.977211
60290,60290,40.77978897,-73.98091888
60291,60291,40.77890015,-73.98223114
60292,60292,40.73394012,-73.99925995
60293,60293,40.76193619,-73.9694519
60294,60294,40.74702835,-73.9897995
60295,60295,40.71617126,-74.0051651
60296,60296,40.77238464,-73.98226929
60297,60297,40.72976303,-73.9865799
60298,60298,40.76089859,-73.96073151
60299,60299,40.76956558,-73.98939514
60300,60300,40.75062943,-73.97678375
60301,60301,40.76760101,-73.96853638
60302,60302,40.75696564,-73.97875214
60303,60303,40.73829269,-73.98790741
60304,60304,40.76025772,-73.96725464
60305,60305,40.77874756,-73.95826721
60306,60306,40.77826691,-73.95483398
60307,60307,40.75708389,-73.99373627
60308,60308,40.73719788,-73.9787674
60309,60309,40.77908325,-73.96009064
60310,60310,40.77036285,-73.86488342
60311,60311,40.76337814,-73.97424316
60312,60312,40.73022079,-74.00486755
60313,60313,40.74724579,-73.98545837
60314,60314,40.77870178,-73.96193695
60315,60315,40.76379013,-73.9851532
60316,60316,40.74806976,-73.99226379
60317,60317,40.77500534,-73.96311188
60318,60318,40.74827957,-73.98483276
60319,60319,40.76187134,-73.95752716
60320,60320,40.74860001,-73.97686005
60321,60321,40.7118187,-74.00803375
60322,60322,40.75709152,-73.97162628
60323,60323,40.74092102,-73.99162292
60324,60324,40.6685257,-73.97793579
60325,60325,40.7686615,-73.95788574
60326,60326,40.73139954,-74.00222778
60327,60327,40.76450729,-73.97288513
60328,60328,40.77212524,-73.9651413
60329,60329,40.74811935,-73.97657013
60330,60330,40.77975082,-73.96176147
60331,60331,40.72105026,-74.00068665
60332,60332,40.80718994,-73.96073914
60333,60333,40.74571609,-73.98033905
60334,60334,40.77057266,-73.86515045
60335,60335,40.7440834,-73.9836731
60336,60336,40.70827866,-74.01660919
60337,60337,40.75721359,-73.98278046
60338,60338,40.7588768,-73.98303223
60339,60339,40.74239731,-74.0083847
60340,60340,40.76260376,-73.98325348
60341,60341,40.76811981,-73.98571777
60342,60342,40.75614166,-73.97148895
60343,60343,40.76797104,-73.98235321
60344,60344,0.0,0.0
60345,60345,40.76831055,-73.98251343
60346,60346,40.76425171,-73.95841217
60347,60347,40.74622345,-73.99073029
60348,60348,40.75336838,-73.97280121
60349,60349,40.77453613,-73.95753479
60350,60350,40.73694611,-73.99118805
60351,60351,40.76668549,-73.96705627
60352,60352,40.64535141,-73.77636719
60353,60353,40.72629547,-74.00052643
60354,60354,40.80942917,-73.95912933
60355,60355,40.76621628,-73.95178223
60356,60356,40.76137543,-73.99362183
60357,60357,40.76005173,-73.97846985
60358,60358,40.76739883,-73.98268127
60359,60359,40.75853729,-73.96846008
60360,60360,40.77775192,-73.95368195
60361,60361,40.75487137,-73.99516296
60362,60362,40.78968048,-73.97354889
60363,60363,40.82426071,-73.94221497
60364,60364,0.0,0.0
60365,60365,40.8381958,-73.88863373
60366,60366,40.74753952,-73.98356628
60367,60367,40.75633621,-73.99743652
60368,60368,40.73427582,-73.98990631
60369,60369,40.72349167,-74.00344849
60370,60370,40.72990036,-73.87574768
60371,60371,40.78450012,-73.95407104
60372,60372,40.75881958,-73.98146057
60373,60373,40.77363968,-73.96404266
60374,60374,40.7253418,-73.99230957
60375,60375,40.76824188,-73.95882416
60376,60376,40.76850891,-73.9699707
60377,60377,40.70920563,-74.01049805
60378,60378,40.77946854,-73.9552002
60379,60379,40.74979019,-73.97216034
60380,60380,40.77442551,-73.8723526
60381,60381,40.73664474,-73.98773956
60382,60382,40.75205612,-74.00466156
60383,60383,40.75423813,-73.97660065
60384,60384,40.75692749,-73.96398163
60385,60385,40.76468658,-73.9680481
60386,60386,40.77101135,-73.92169189
60387,60387,40.77484512,-73.96321869
60388,60388,40.75464249,-73.98841095
60389,60389,40.74298859,-74.00019836
60390,60390,40.81027603,-73.96130371
60391,60391,40.77103043,-73.86573029
60392,60392,40.74145889,-73.97563171
60393,60393,40.7419014,-73.95687103
60394,60394,40.75915146,-73.97634888
60395,60395,40.7721405,-73.97927856
60396,60396,40.75075912,-73.97888947
60397,60397,40.74944305,-73.98829651
60398,60398,40.76193237,-73.97422028
60399,60399,40.77438354,-73.87294769
60400,60400,40.74013138,-73.99482727
60401,60401,40.75577927,-73.97772217
60402,60402,40.76377106,-73.97184753
60403,60403,40.76451874,-73.96870422
60404,60404,40.76667023,-73.98268127
60405,60405,40.7566185,-73.97637939
60406,60406,40.77862167,-73.96248627
60407,60407,40.76286316,-73.97909546
60408,60408,40.75801849,-73.97358704
60409,60409,40.75846863,-73.9861908
60410,60410,40.7676239,-73.96311951
60411,60411,40.76536942,-73.97651672
60412,60412,40.73426056,-73.99086761
60413,60413,40.75239182,-73.97533417
60414,60414,40.76220322,-74.00080109
60415,60415,40.72930527,-74.00147247
60416,60416,40.73015976,-73.99781799
60417,60417,40.75165939,-73.97467804
60418,60418,40.76052094,-74.00283813
60419,60419,40.71474838,-73.9610672
60420,60420,40.74396896,-73.98580933
60421,60421,40.73725128,-73.98866272
60422,60422,40.7765007,-73.98229218
60423,60423,40.71988678,-73.9827652
60424,60424,40.75608063,-73.97445679
60425,60425,40.75110626,-73.99128723
60426,60426,40.76285553,-73.9675827
60427,60427,40.73675156,-73.98957825
60428,60428,40.77022171,-73.86460876
60429,60429,40.78063583,-73.95901489
60430,60430,40.73619843,-74.00798798
60431,60431,40.70608902,-74.01374054
60432,60432,40.77891922,-73.95368195
60433,60433,40.7374115,-74.00074768
60434,60434,0.0,0.0
60435,60435,0.0,0.0
60436,60436,40.77682877,-73.98239136
60437,60437,40.76300812,-73.96987152
60438,60438,40.76853943,-73.86195374
60439,60439,40.83840179,-73.94158173
60440,60440,40.76538086,-73.98013306
60441,60441,40.73614883,-73.92390442
60442,60442,40.74177551,-73.99184418
60443,60443,40.74631882,-73.98413086
60444,60444,40.65805817,-73.88683319
60445,60445,40.76610947,-73.98197937
60446,60446,40.73450089,-73.99179077
60447,60447,40.72594833,-73.99771118
60448,60448,40.75635147,-73.98310089
60449,60449,40.7506485,-73.98995209
60450,60450,40.76015091,-73.97206116
60451,60451,40.76663589,-73.97835541
60452,60452,40.75107193,-73.9784317
60453,60453,40.78942108,-73.97002411
60454,60454,40.645401,-73.77642059
60455,60455,40.74338531,-73.9768219
60456,60456,40.74004364,-73.98985291
60457,60457,40.74583054,-74.00169373
60458,60458,40.74930573,-73.99198151
60459,60459,40.73946381,-73.99116516
60460,60460,40.77571106,-73.95866394
60461,60461,40.74922943,-73.99221039
60462,60462,40.78117371,-73.98116302
60463,60463,40.75883102,-73.98140717
60464,60464,40.76692963,-73.98291779
60465,60465,40.71699524,-74.00592804
60466,60466,40.74534607,-73.98622894
60467,60467,40.73952103,-73.98838043
60468,60468,40.70410919,-74.00932312
60469,60469,40.79240036,-73.97161102
60470,60470,40.8052597,-73.96588898
60471,60471,40.74855042,-73.98677826
60472,60472,40.74782944,-74.00646973
60473,60473,0.0,0.0
60474,60474,40.77023697,-73.9871521
60475,60475,40.79455948,-73.94380951
60476,60476,40.78437042,-73.98152924
60477,60477,40.7462883,-73.99031067
60478,60478,40.76364899,-73.95435333
60479,60479,40.67760086,-73.9859314
60480,60480,40.77698898,-73.96155548
60481,60481,40.74373245,-73.98800659
60482,60482,40.78465271,-73.95624542
60483,60483,40.74985123,-73.96913147
60484,60484,40.73781586,-73.99229431
60485,60485,40.78931808,-73.97682953
60486,60486,40.78097534,-73.95875549
60487,60487,40.72720718,-74.00033569
60488,60488,40.72431946,-73.99999237
60489,60489,40.76163101,-73.98285675
60490,60490,40.72257996,-73.99752045
60491,60491,40.77693939,-73.98669434
60492,60492,40.77910233,-73.97395325
60493,60493,40.72943878,-73.99797058
60494,60494,40.75222015,-73.98287964
60495,60495,40.75535202,-73.97547913
60496,60496,40.71987915,-73.94436646
60497,60497,40.76468658,-73.98124695
60498,60498,40.7329216,-73.9865036
60499,60499,40.7195816,-73.95587158
60500,60500,40.74802017,-73.98893738
60501,60501,40.75380325,-73.99966431
60502,60502,0.0,0.0
60503,60503,40.7587204,-73.98314667
60504,60504,40.69350815,-73.98865509
60505,60505,40.75032806,-73.99079132
60506,60506,40.74242401,-73.9936142
60507,60507,40.74103928,-73.98580933
60508,60508,40.73852158,-73.99008942
60509,60509,40.78297043,-73.94979095
60510,60510,40.77720261,-73.95526123
60511,60511,40.72161102,-74.00992584
60512,60512,40.72800827,-74.00540924
60513,60513,40.75912857,-73.9706192
60514,60514,40.71820068,-74.00021362
60515,60515,40.76345825,-73.96713257
60516,60516,40.73117065,-74.0090332
60517,60517,40.73625183,-74.00760651
60518,60518,40.76258087,-73.96788788
60519,60519,40.73381805,-73.60341644
60520,60520,40.73797607,-74.00390625
60521,60521,40.76502228,-73.96502686
60522,60522,40.71897125,-74.00525665
60523,60523,40.7079277,-74.01345825
60524,60524,40.76594925,-73.91777802
60525,60525,40.78128815,-73.95594788
60526,60526,40.79019165,-73.97489166
60527,60527,40.76128769,-73.96928406
60528,60528,40.75343704,-73.97503662
60529,60529,40.76821136,-73.95898438
60530,60530,40.77616882,-73.96006012
60531,60531,40.7770195,-73.94953156
60532,60532,40.74101639,-73.97541046
60533,60533,40.76416016,-73.97898102
60534,60534,40.7906456,-73.9747467
60535,60535,40.78295135,-73.9718399
60536,60536,40.75119019,-74.00595856
60537,60537,40.73949051,-74.00956726
60538,60538,40.75137711,-73.9804306
60539,60539,40.77138901,-73.98330688
60540,60540,40.76956177,-73.96492004
60541,60541,40.76211929,-73.97921753
60542,60542,40.74927902,-73.99228668
60543,60543,40.73822403,-73.9906311
60544,60544,40.75550842,-73.98805237
60545,60545,40.76773453,-73.86123657
60546,60546,40.77492905,-73.94854736
60547,60547,40.74808121,-73.99183655
60548,60548,40.72493362,-73.98819733
60549,60549,40.77262878,-73.98214722
60550,60550,40.79561996,-73.9482193
60551,60551,40.75539017,-73.98065186
60552,60552,40.73149872,-73.99198914
60553,60553,40.74247742,-73.99752808
60554,60554,40.7143898,-74.00034332
60555,60555,40.76082993,-73.97228241
60556,60556,40.72600937,-73.99781799
60557,60557,40.76338959,-73.9737854
60558,60558,40.73287201,-73.99391174
60559,60559,40.7722168,-73.96315002
60560,60560,40.74394226,-73.99080658
60561,60561,40.75888824,-73.98274231
60562,60562,40.67200089,-74.01049805
60563,60563,40.69779587,-73.994133
60564,60564,40.75840378,-73.9183197
60565,60565,0.0,0.0
60566,60566,40.7635231,-73.93174744
60567,60567,40.72473907,-74.00215149
60568,60568,40.76205063,-73.97486877
60569,60569,40.75027847,-73.99429321
60570,60570,40.71862793,-73.99517059
60571,60571,40.74121094,-73.97533417
60572,60572,40.77809906,-73.95173645
60573,60573,40.75030518,-73.99404907
60574,60574,40.72993851,-73.98885345
60575,60575,40.7772789,-73.97898102
60576,60576,40.75073242,-74.00202942
60577,60577,40.75727081,-73.98564911
60578,60578,40.7044487,-74.00859833
60579,60579,40.76258087,-73.97855377
60580,60580,40.77206039,-73.96738434
60581,60581,40.80295181,-73.94039917
60582,60582,40.74501419,-73.98069
60583,60583,40.76686859,-73.9565506
60584,60584,40.75553513,-73.96756744
60585,60585,40.72517014,-73.99687958
60586,60586,40.76498413,-73.9573288
60587,60587,40.7653389,-73.98282623
60588,60588,40.76359177,-73.97158051
